Source: MJ Menne CN Williams Jr. RS Vose NOAA National Climatic Data Center Asheville NC
Day  ,JD  ,Month  ,State_id  ,Year  ,TAVE (F) 
28,28,1,'437054',2005,-3 
29,29,1,'437054',2005,7 
30,30,1,'437054',2005,16 
31,31,1,'437054',2005,14 
1,32,2,'437054',2005,19 
2,33,2,'437054',2005,18 
3,34,2,'437054',2005,17 
4,35,2,'437054',2005,33 
5,36,2,'437054',2005,30 
6,37,2,'437054',2005,33 
7,38,2,'437054',2005,36 
8,39,2,'437054',2005,41 
9,40,2,'437054',2005,36 
10,41,2,'437054',2005,33 
11,42,2,'437054',2005,25 
12,43,2,'437054',2005,26 
13,44,2,'437054',2005,23 
14,45,2,'437054',2005,13 
15,46,2,'437054',2005,37 
16,47,2,'437054',2005,39 
17,48,2,'437054',2005,29 
18,49,2,'437054',2005,20 
19,50,2,'437054',2005,10 
20,51,2,'437054',2005,12 
21,52,2,'437054',2005,12 
22,53,2,'437054',2005,26 
23,54,2,'437054',2005,25 
24,55,2,'437054',2005,10 
25,56,2,'437054',2005,16 
26,57,2,'437054',2005,10 
27,58,2,'437054',2005,15 
28,59,2,'437054',2005,16 
1,60,3,'437054',2005,26 
2,61,3,'437054',2005,21 
3,62,3,'437054',2005,15 
4,63,3,'437054',2005,13 
5,64,3,'437054',2005,16 
6,65,3,'437054',2005,24 
7,66,3,'437054',2005,22 
8,67,3,'437054',2005,24 
9,68,3,'437054',2005,8 
10,69,3,'437054',2005,11 
11,70,3,'437054',2005,12 
12,71,3,'437054',2005,28 
13,72,3,'437054',2005,28 
14,73,3,'437054',2005,25 
15,74,3,'437054',2005,29 
16,75,3,'437054',2005,31 
17,76,3,'437054',2005,22 
18,77,3,'437054',2005,25 
19,78,3,'437054',2005,28 
20,79,3,'437054',2005,28 
21,80,3,'437054',2005,31 
22,81,3,'437054',2005,33 
23,82,3,'437054',2005,37 
24,83,3,'437054',2005,38 
25,84,3,'437054',2005,39 
26,85,3,'437054',2005,29 
27,86,3,'437054',2005,34 
28,87,3,'437054',2005,40 
29,88,3,'437054',2005,40 
30,89,3,'437054',2005,41 
31,90,3,'437054',2005,43 
1,91,4,'437054',2005,45 
2,92,4,'437054',2005,42 
3,93,4,'437054',2005,47 
4,94,4,'437054',2005,42 
5,95,4,'437054',2005,44 
6,96,4,'437054',2005,50 
7,97,4,'437054',2005,52 
8,98,4,'437054',2005,45 
9,99,4,'437054',2005,41 
10,100,4,'437054',2005,42 
11,101,4,'437054',2005,41 
12,102,4,'437054',2005,36 
13,103,4,'437054',2005,41 
14,104,4,'437054',2005,41 
15,105,4,'437054',2005,40 
16,106,4,'437054',2005,46 
17,107,4,'437054',2005,49 
18,108,4,'437054',2005,51 
19,109,4,'437054',2005,51 
20,110,4,'437054',2005,59 
21,111,4,'437054',2005,43 
22,112,4,'437054',2005,41 
23,113,4,'437054',2005,51 
24,114,4,'437054',2005,54 
25,115,4,'437054',2005,51 
26,116,4,'437054',2005,52 
27,117,4,'437054',2005,58 
28,118,4,'437054',2005,49 
29,119,4,'437054',2005,48 
30,120,4,'437054',2005,47 
1,121,5,'437054',2005,50 
2,122,5,'437054',2005,42 
3,123,5,'437054',2005,42 
4,124,5,'437054',2005,40 
5,125,5,'437054',2005,46 
6,126,5,'437054',2005,48 
7,127,5,'437054',2005,51 
8,128,5,'437054',2005,46 
9,129,5,'437054',2005,59 
10,130,5,'437054',2005,60 
11,131,5,'437054',2005,64 
12,132,5,'437054',2005,56 
13,133,5,'437054',2005,41 
14,134,5,'437054',2005,46 
15,135,5,'437054',2005,49 
16,136,5,'437054',2005,51 
17,137,5,'437054',2005,50 
18,138,5,'437054',2005,51 
19,139,5,'437054',2005,51 
20,140,5,'437054',2005,51 
21,141,5,'437054',2005,50 
22,142,5,'437054',2005,51 
23,143,5,'437054',2005,51 
24,144,5,'437054',2005,56 
25,145,5,'437054',2005,52 
26,146,5,'437054',2005,57 
27,147,5,'437054',2005,55 
28,148,5,'437054',2005,61 
29,149,5,'437054',2005,61 
30,150,5,'437054',2005,59 
31,151,5,'437054',2005,61 
1,152,6,'437054',2005,63 
2,153,6,'437054',2005,64 
3,154,6,'437054',2005,68 
4,155,6,'437054',2005,70 
5,156,6,'437054',2005,69 
6,157,6,'437054',2005,72 
7,158,6,'437054',2005,72 
8,159,6,'437054',2005,71 
9,160,6,'437054',2005,70 
10,161,6,'437054',2005,74 
11,162,6,'437054',2005,79 
12,163,6,'437054',2005,79 
13,164,6,'437054',2005,79 
14,165,6,'437054',2005,75 
15,166,6,'437054',2005,60 
16,167,6,'437054',2005,53 
17,168,6,'437054',2005,57 
18,169,6,'437054',2005,61 
19,170,6,'437054',2005,62 
20,171,6,'437054',2005,62 
21,172,6,'437054',2005,68 
22,173,6,'437054',2005,72 
23,174,6,'437054',2005,59 
24,175,6,'437054',2005,68 
25,176,6,'437054',2005,76 
26,177,6,'437054',2005,80 
27,178,6,'437054',2005,77 
28,179,6,'437054',2005,79 
29,180,6,'437054',2005,76 
30,181,6,'437054',2005,77 
1,182,7,'437054',2005,76 
2,183,7,'437054',2005,70 
3,184,7,'437054',2005,64 
4,185,7,'437054',2005,68 
5,186,7,'437054',2005,71 
6,187,7,'437054',2005,71 
7,188,7,'437054',2005,69 
8,189,7,'437054',2005,67 
9,190,7,'437054',2005,65 
10,191,7,'437054',2005,74 
11,192,7,'437054',2005,77 
12,193,7,'437054',2005,71 
13,194,7,'437054',2005,75 
14,195,7,'437054',2005,76 
15,196,7,'437054',2005,74 
16,197,7,'437054',2005,72 
17,198,7,'437054',2005,80 
18,199,7,'437054',2005,80 
19,200,7,'437054',2005,79 
20,201,7,'437054',2005,75 
21,202,7,'437054',2005,71 
22,203,7,'437054',2005,73 
23,204,7,'437054',2005,69 
24,205,7,'437054',2005,64 
25,206,7,'437054',2005,71 
26,207,7,'437054',2005,73 
27,208,7,'437054',2005,75 
28,209,7,'437054',2005,64 
29,210,7,'437054',2005,65 
30,211,7,'437054',2005,68 
31,212,7,'437054',2005,64 
1,213,8,'437054',2005,72 
2,214,8,'437054',2005,72 
3,215,8,'437054',2005,73 
4,216,8,'437054',2005,67 
5,217,8,'437054',2005,75 
6,218,8,'437054',2005,68 
7,219,8,'437054',2005,68 
8,220,8,'437054',2005,69 
9,221,8,'437054',2005,73 
10,222,8,'437054',2005,75 
11,223,8,'437054',2005,77 
12,224,8,'437054',2005,71 
13,225,8,'437054',2005,77 
14,226,8,'437054',2005,73 
15,227,8,'437054',2005,69 
16,228,8,'437054',2005,69 
17,229,8,'437054',2005,68 
18,230,8,'437054',2005,59 
19,231,8,'437054',2005,60 
20,232,8,'437054',2005,69 
21,233,8,'437054',2005,75 
22,234,8,'437054',2005,70 
23,235,8,'437054',2005,62 
24,236,8,'437054',2005,63 
25,237,8,'437054',2005,63 
26,238,8,'437054',2005,64 
27,239,8,'437054',2005,67 
28,240,8,'437054',2005,70 
29,241,8,'437054',2005,71 
30,242,8,'437054',2005,72 
31,243,8,'437054',2005,73 
1,244,9,'437054',2005,71 
2,245,9,'437054',2005,68 
3,246,9,'437054',2005,68 
4,247,9,'437054',2005,63 
5,248,9,'437054',2005,59 
6,249,9,'437054',2005,61 
7,250,9,'437054',2005,64 
8,251,9,'437054',2005,66 
9,252,9,'437054',2005,64 
10,253,9,'437054',2005,55 
11,254,9,'437054',2005,54 
12,255,9,'437054',2005,65 
13,256,9,'437054',2005,72 
14,257,9,'437054',2005,72 
15,258,9,'437054',2005,73 
16,259,9,'437054',2005,66 
17,260,9,'437054',2005,67 
18,261,9,'437054',2005,65 
19,262,9,'437054',2005,63 
20,263,9,'437054',2005,65 
21,264,9,'437054',2005,66 
22,265,9,'437054',2005,63 
23,266,9,'437054',2005,70 
24,267,9,'437054',2005,53 
25,268,9,'437054',2005,50 
26,269,9,'437054',2005,61 
27,270,9,'437054',2005,58 
28,271,9,'437054',2005,54 
29,272,9,'437054',2005,60 
30,273,9,'437054',2005,49 
1,274,10,'437054',2005,52 
2,275,10,'437054',2005,58 
3,276,10,'437054',2005,62 
4,277,10,'437054',2005,62 
5,278,10,'437054',2005,64 
6,279,10,'437054',2005,63 
7,280,10,'437054',2005,71 
8,281,10,'437054',2005,60 
9,282,10,'437054',2005,53 
10,283,10,'437054',2005,55 
11,284,10,'437054',2005,59 
12,285,10,'437054',2005,55 
13,286,10,'437054',2005,52 
14,287,10,'437054',2005,54 
15,288,10,'437054',2005,57 
16,289,10,'437054',2005,52 
17,290,10,'437054',2005,48 
18,291,10,'437054',2005,47 
19,292,10,'437054',2005,52 
20,293,10,'437054',2005,45 
21,294,10,'437054',2005,39 
22,295,10,'437054',2005,38 
23,296,10,'437054',2005,42 
24,297,10,'437054',2005,45 
25,298,10,'437054',2005,40 
26,299,10,'437054',2005,37 
27,300,10,'437054',2005,39 
28,301,10,'437054',2005,36 
29,302,10,'437054',2005,35 
30,303,10,'437054',2005,41 
31,304,10,'437054',2005,45 
1,305,11,'437054',2005,54 
2,306,11,'437054',2005,52 
3,307,11,'437054',2005,45 
4,308,11,'437054',2005,50 
5,309,11,'437054',2005,52 
6,310,11,'437054',2005,53 
7,311,11,'437054',2005,48 
8,312,11,'437054',2005,44 
9,313,11,'437054',2005,33 
10,314,11,'437054',2005,40 
11,315,11,'437054',2005,32 
12,316,11,'437054',2005,34 
13,317,11,'437054',2005,41 
14,318,11,'437054',2005,51 
15,319,11,'437054',2005,37 
16,320,11,'437054',2005,46 
17,321,11,'437054',2005,45 
18,322,11,'437054',2005,29 
19,323,11,'437054',2005,26 
20,324,11,'437054',2005,34 
21,325,11,'437054',2005,45 
22,326,11,'437054',2005,43 
23,327,11,'437054',2005,27 
24,328,11,'437054',2005,18 
25,329,11,'437054',2005,21 
26,330,11,'437054',2005,18 
27,331,11,'437054',2005,25 
28,332,11,'437054',2005,33 
29,333,11,'437054',2005,47 
30,334,11,'437054',2005,50 
1,335,12,'437054',2005,35 
2,336,12,'437054',2005,34 
3,337,12,'437054',2005,27 
4,338,12,'437054',2005,24 
5,339,12,'437054',2005,27 
6,340,12,'437054',2005,27 
7,341,12,'437054',2005,19 
8,342,12,'437054',2005,13 
9,343,12,'437054',2005,13 
10,344,12,'437054',2005,25 
11,345,12,'437054',2005,25 
12,346,12,'437054',2005,22 
13,347,12,'437054',2005,8 
14,348,12,'437054',2005,4 
15,349,12,'437054',2005,5 
16,350,12,'437054',2005,21 
17,351,12,'437054',2005,29 
18,352,12,'437054',2005,28 
19,353,12,'437054',2005,25 
20,354,12,'437054',2005,16 
21,355,12,'437054',2005,9 
22,356,12,'437054',2005,11 
23,357,12,'437054',2005,25 
24,358,12,'437054',2005,32 
25,359,12,'437054',2005,37 
26,360,12,'437054',2005,36 
27,361,12,'437054',2005,28 
28,362,12,'437054',2005,14 
29,363,12,'437054',2005,30 
30,364,12,'437054',2005,29 
31,365,12,'437054',2005,12 
1,1,1,'437054',2006,21 
2,2,1,'437054',2006,29 
3,3,1,'437054',2006,25 
4,4,1,'437054',2006,17 
5,5,1,'437054',2006,25 
6,6,1,'437054',2006,28 
7,7,1,'437054',2006,13 
8,8,1,'437054',2006,18 
9,9,1,'437054',2006,23 
10,10,1,'437054',2006,29 
11,11,1,'437054',2006,27 
12,12,1,'437054',2006,38 
13,13,1,'437054',2006,34 
14,14,1,'437054',2006,37 
15,15,1,'437054',2006,24 
16,16,1,'437054',2006,7 
17,17,1,'437054',2006,12 
18,18,1,'437054',2006,37 
19,19,1,'437054',2006,39 
20,20,1,'437054',2006,35 
21,21,1,'437054',2006,43 
22,22,1,'437054',2006,24 
23,23,1,'437054',2006,24 
24,24,1,'437054',2006,29 
25,25,1,'437054',2006,30 
26,26,1,'437054',2006,28 
27,27,1,'437054',2006,13 
28,28,1,'437054',2006,29 
29,29,1,'437054',2006,39 
30,30,1,'437054',2006,34 
31,31,1,'437054',2006,34 
1,32,2,'437054',2006,33 
2,33,2,'437054',2006,32 
3,34,2,'437054',2006,34 
4,35,2,'437054',2006,38 
5,36,2,'437054',2006,41 
6,37,2,'437054',2006,35 
7,38,2,'437054',2006,23 
8,39,2,'437054',2006,17 
9,40,2,'437054',2006,13 
10,41,2,'437054',2006,10 
11,42,2,'437054',2006,9 
12,43,2,'437054',2006,14 
13,44,2,'437054',2006,16 
14,45,2,'437054',2006,26 
15,46,2,'437054',2006,41 
16,47,2,'437054',2006,38 
17,48,2,'437054',2006,36 
18,49,2,'437054',2006,15 
19,50,2,'437054',2006,10 
20,51,2,'437054',2006,21 
21,52,2,'437054',2006,19 
22,53,2,'437054',2006,23 
23,54,2,'437054',2006,27 
24,55,2,'437054',2006,29 
25,56,2,'437054',2006,13 
26,57,2,'437054',2006,8 
27,58,2,'437054',2006,6 
28,59,2,'437054',2006,8 
1,60,3,'437054',2006,13 
2,61,3,'437054',2006,27 
3,62,3,'437054',2006,20 
4,63,3,'437054',2006,20 
5,64,3,'437054',2006,27 
6,65,3,'437054',2006,27 
7,66,3,'437054',2006,23 
8,67,3,'437054',2006,23 
9,68,3,'437054',2006,32 
10,69,3,'437054',2006,39 
11,70,3,'437054',2006,44 
12,71,3,'437054',2006,35 
13,72,3,'437054',2006,38 
14,73,3,'437054',2006,44 
15,74,3,'437054',2006,32 
16,75,3,'437054',2006,25 
17,76,3,'437054',2006,20 
18,77,3,'437054',2006,16 
19,78,3,'437054',2006,20 
20,79,3,'437054',2006,16 
21,80,3,'437054',2006,25 
22,81,3,'437054',2006,31 
23,82,3,'437054',2006,37 
24,83,3,'437054',2006,40 
25,84,3,'437054',2006,39 
26,85,3,'437054',2006,37 
27,86,3,'437054',2006,34 
28,87,3,'437054',2006,37 
29,88,3,'437054',2006,40 
30,89,3,'437054',2006,44 
31,90,3,'437054',2006,50 
1,91,4,'437054',2006,55 
2,92,4,'437054',2006,45 
3,93,4,'437054',2006,40 
4,94,4,'437054',2006,43 
5,95,4,'437054',2006,33 
6,96,4,'437054',2006,35 
7,97,4,'437054',2006,40 
8,98,4,'437054',2006,35 
9,99,4,'437054',2006,35 
10,100,4,'437054',2006,41 
11,101,4,'437054',2006,44 
12,102,4,'437054',2006,50 
13,103,4,'437054',2006,62 
14,104,4,'437054',2006,51 
15,105,4,'437054',2006,58 
16,106,4,'437054',2006,50 
17,107,4,'437054',2006,42 
18,108,4,'437054',2006,50 
19,109,4,'437054',2006,54 
20,110,4,'437054',2006,57 
21,111,4,'437054',2006,52 
22,112,4,'437054',2006,50 
23,113,4,'437054',2006,47 
24,114,4,'437054',2006,44 
25,115,4,'437054',2006,48 
26,116,4,'437054',2006,42 
27,117,4,'437054',2006,43 
28,118,4,'437054',2006,39 
29,119,4,'437054',2006,44 
30,120,4,'437054',2006,52 
1,121,5,'437054',2006,54 
2,122,5,'437054',2006,56 
3,123,5,'437054',2006,53 
4,124,5,'437054',2006,65 
5,125,5,'437054',2006,64 
6,126,5,'437054',2006,59 
7,127,5,'437054',2006,45 
8,128,5,'437054',2006,49 
9,129,5,'437054',2006,55 
10,130,5,'437054',2006,62 
11,131,5,'437054',2006,64 
12,132,5,'437054',2006,63 
13,133,5,'437054',2006,55 
14,134,5,'437054',2006,55 
15,135,5,'437054',2006,56 
16,136,5,'437054',2006,55 
17,137,5,'437054',2006,53 
18,138,5,'437054',2006,59 
19,139,5,'437054',2006,61 
20,140,5,'437054',2006,54 
21,141,5,'437054',2006,52 
22,142,5,'437054',2006,45 
23,143,5,'437054',2006,47 
24,144,5,'437054',2006,55 
25,145,5,'437054',2006,58 
26,146,5,'437054',2006,65 
27,147,5,'437054',2006,70 
28,148,5,'437054',2006,66 
29,149,5,'437054',2006,71 
30,150,5,'437054',2006,70 
31,151,5,'437054',2006,72 
1,152,6,'437054',2006,74 
2,153,6,'437054',2006,67 
3,154,6,'437054',2006,68 
4,155,6,'437054',2006,56 
5,156,6,'437054',2006,58 
6,157,6,'437054',2006,62 
7,158,6,'437054',2006,65 
8,159,6,'437054',2006,59 
9,160,6,'437054',2006,61 
10,161,6,'437054',2006,57 
11,162,6,'437054',2006,53 
12,163,6,'437054',2006,62 
13,164,6,'437054',2006,65 
14,165,6,'437054',2006,67 
15,166,6,'437054',2006,66 
16,167,6,'437054',2006,66 
17,168,6,'437054',2006,67 
18,169,6,'437054',2006,76 
19,170,6,'437054',2006,76 
20,171,6,'437054',2006,74 
21,172,6,'437054',2006,63 
22,173,6,'437054',2006,65 
23,174,6,'437054',2006,73 
24,175,6,'437054',2006,69 
25,176,6,'437054',2006,67 
26,177,6,'437054',2006,70 
27,178,6,'437054',2006,74 
28,179,6,'437054',2006,75 
29,180,6,'437054',2006,73 
30,181,6,'437054',2006,69 
1,182,7,'437054',2006,65 
2,183,7,'437054',2006,72 
3,184,7,'437054',2006,70 
4,185,7,'437054',2006,72 
5,186,7,'437054',2006,71 
6,187,7,'437054',2006,67 
7,188,7,'437054',2006,69 
8,189,7,'437054',2006,68 
9,190,7,'437054',2006,71 
10,191,7,'437054',2006,72 
11,192,7,'437054',2006,71 
12,193,7,'437054',2006,71 
13,194,7,'437054',2006,73 
14,195,7,'437054',2006,75 
15,196,7,'437054',2006,77 
16,197,7,'437054',2006,78 
17,198,7,'437054',2006,78 
18,199,7,'437054',2006,79 
19,200,7,'437054',2006,69 
20,201,7,'437054',2006,70 
21,202,7,'437054',2006,74 
22,203,7,'437054',2006,69 
23,204,7,'437054',2006,66 
24,205,7,'437054',2006,67 
25,206,7,'437054',2006,72 
26,207,7,'437054',2006,74 
27,208,7,'437054',2006,75 
28,209,7,'437054',2006,77 
29,210,7,'437054',2006,74 
30,211,7,'437054',2006,72 
31,212,7,'437054',2006,66 
1,213,8,'437054',2006,80 
2,214,8,'437054',2006,82 
3,215,8,'437054',2006,73 
4,216,8,'437054',2006,73 
5,217,8,'437054',2006,71 
6,218,8,'437054',2006,64 
7,219,8,'437054',2006,73 
8,220,8,'437054',2006,71 
9,221,8,'437054',2006,63 
10,222,8,'437054',2006,64 
11,223,8,'437054',2006,62 
12,224,8,'437054',2006,56 
13,225,8,'437054',2006,58 
14,226,8,'437054',2006,62 
15,227,8,'437054',2006,68 
16,228,8,'437054',2006,69 
17,229,8,'437054',2006,66 
18,230,8,'437054',2006,68 
19,231,8,'437054',2006,68 
20,232,8,'437054',2006,69 
21,233,8,'437054',2006,62 
22,234,8,'437054',2006,66 
23,235,8,'437054',2006,64 
24,236,8,'437054',2006,58 
25,237,8,'437054',2006,58 
26,238,8,'437054',2006,60 
27,239,8,'437054',2006,61 
28,240,8,'437054',2006,61 
29,241,8,'437054',2006,64 
30,242,8,'437054',2006,63 
31,243,8,'437054',2006,54 
1,244,9,'437054',2006,60 
2,245,9,'437054',2006,61 
3,246,9,'437054',2006,60 
4,247,9,'437054',2006,63 
5,248,9,'437054',2006,65 
6,249,9,'437054',2006,64 
7,250,9,'437054',2006,62 
8,251,9,'437054',2006,64 
9,252,9,'437054',2006,63 
10,253,9,'437054',2006,55 
11,254,9,'437054',2006,49 
12,255,9,'437054',2006,51 
13,256,9,'437054',2006,54 
14,257,9,'437054',2006,59 
15,258,9,'437054',2006,67 
16,259,9,'437054',2006,65 
17,260,9,'437054',2006,63 
18,261,9,'437054',2006,66 
19,262,9,'437054',2006,70 
20,263,9,'437054',2006,58 
21,264,9,'437054',2006,54 
22,265,9,'437054',2006,53 
23,266,9,'437054',2006,55 
24,267,9,'437054',2006,64 
25,268,9,'437054',2006,60 
26,269,9,'437054',2006,53 
27,270,9,'437054',2006,51 
28,271,9,'437054',2006,56 
29,272,9,'437054',2006,58 
30,273,9,'437054',2006,47 
1,274,10,'437054',2006,52 
2,275,10,'437054',2006,52 
3,276,10,'437054',2006,54 
4,277,10,'437054',2006,61 
5,278,10,'437054',2006,56 
6,279,10,'437054',2006,45 
7,280,10,'437054',2006,47 
8,281,10,'437054',2006,50 
9,282,10,'437054',2006,53 
10,283,10,'437054',2006,56 
11,284,10,'437054',2006,54 
12,285,10,'437054',2006,57 
13,286,10,'437054',2006,45 
14,287,10,'437054',2006,41 
15,288,10,'437054',2006,44 
16,289,10,'437054',2006,45 
17,290,10,'437054',2006,43 
18,291,10,'437054',2006,50 
19,292,10,'437054',2006,55 
20,293,10,'437054',2006,55 
21,294,10,'437054',2006,43 
22,295,10,'437054',2006,34 
23,296,10,'437054',2006,38 
24,297,10,'437054',2006,41 
25,298,10,'437054',2006,41 
26,299,10,'437054',2006,40 
27,300,10,'437054',2006,41 
28,301,10,'437054',2006,39 
29,302,10,'437054',2006,44 
30,303,10,'437054',2006,41 
31,304,10,'437054',2006,37 
1,305,11,'437054',2006,46 
2,306,11,'437054',2006,41 
3,307,11,'437054',2006,34 
4,308,11,'437054',2006,32 
5,309,11,'437054',2006,36 
6,310,11,'437054',2006,44 
7,311,11,'437054',2006,38 
8,312,11,'437054',2006,45 
9,313,11,'437054',2006,53 
10,314,11,'437054',2006,51 
11,315,11,'437054',2006,44 
12,316,11,'437054',2006,50 
13,317,11,'437054',2006,49 
14,318,11,'437054',2006,51 
15,319,11,'437054',2006,54 
16,320,11,'437054',2006,55 
17,321,11,'437054',2006,64 
18,322,11,'437054',2006,47 
19,323,11,'437054',2006,39 
20,324,11,'437054',2006,33 
21,325,11,'437054',2006,34 
22,326,11,'437054',2006,31 
23,327,11,'437054',2006,31 
24,328,11,'437054',2006,34 
25,329,11,'437054',2006,33 
26,330,11,'437054',2006,33 
27,331,11,'437054',2006,42 
28,332,11,'437054',2006,44 
29,333,11,'437054',2006,42 
30,334,11,'437054',2006,53 
1,335,12,'437054',2006,51 
2,336,12,'437054',2006,40 
3,337,12,'437054',2006,31 
4,338,12,'437054',2006,32 
5,339,12,'437054',2006,19 
6,340,12,'437054',2006,23 
7,341,12,'437054',2006,37 
8,342,12,'437054',2006,24 
9,343,12,'437054',2006,19 
10,344,12,'437054',2006,30 
11,345,12,'437054',2006,33 
12,346,12,'437054',2006,30 
13,347,12,'437054',2006,32 
14,348,12,'437054',2006,42 
15,349,12,'437054',2006,39 
16,350,12,'437054',2006,40 
17,351,12,'437054',2006,35 
18,352,12,'437054',2006,35 
19,353,12,'437054',2006,34 
20,354,12,'437054',2006,29 
21,355,12,'437054',2006,33 
22,356,12,'437054',2006,30 
23,357,12,'437054',2006,36 
24,358,12,'437054',2006,39 
25,359,12,'437054',2006,34 
26,360,12,'437054',2006,35 
27,361,12,'437054',2006,30 
28,362,12,'437054',2006,26 
29,363,12,'437054',2006,19 
30,364,12,'437054',2006,15 
31,365,12,'437054',2006,22 
1,1,1,'437054',2007,23 
2,2,1,'437054',2007,32 
3,3,1,'437054',2007,26 
4,4,1,'437054',2007,29 
5,5,1,'437054',2007,38 
6,6,1,'437054',2007,48 
7,7,1,'437054',2007,46 
8,8,1,'437054',2007,35 
9,9,1,'437054',2007,35 
10,10,1,'437054',2007,25 
11,11,1,'437054',2007,12 
12,12,1,'437054',2007,29 
13,13,1,'437054',2007,33 
14,14,1,'437054',2007,23 
15,15,1,'437054',2007,24 
16,16,1,'437054',2007,21 
17,17,1,'437054',2007,1 
18,18,1,'437054',2007,10 
19,19,1,'437054',2007,28 
20,20,1,'437054',2007,20 
21,21,1,'437054',2007,4 
22,22,1,'437054',2007,12 
23,23,1,'437054',2007,16 
24,24,1,'437054',2007,21 
25,25,1,'437054',2007,6 
26,26,1,'437054',2007,-4 
27,27,1,'437054',2007,-5 
28,28,1,'437054',2007,12 
29,29,1,'437054',2007,7 
30,30,1,'437054',2007,-1 
31,31,1,'437054',2007,11 
1,32,2,'437054',2007,17 
2,33,2,'437054',2007,19 
3,34,2,'437054',2007,24 
4,35,2,'437054',2007,17 
5,36,2,'437054',2007,8 
6,37,2,'437054',2007,8 
7,38,2,'437054',2007,1 
8,39,2,'437054',2007,10 
9,40,2,'437054',2007,8 
10,41,2,'437054',2007,11 
11,42,2,'437054',2007,10 
12,43,2,'437054',2007,15 
13,44,2,'437054',2007,0 
14,45,2,'437054',2007,8 
15,46,2,'437054',2007,7 
16,47,2,'437054',2007,12 
17,48,2,'437054',2007,19 
18,49,2,'437054',2007,21 
19,50,2,'437054',2007,8 
20,51,2,'437054',2007,9 
21,52,2,'437054',2007,25 
22,53,2,'437054',2007,18 
23,54,2,'437054',2007,23 
24,55,2,'437054',2007,14 
25,56,2,'437054',2007,14 
26,57,2,'437054',2007,21 
27,58,2,'437054',2007,21 
28,59,2,'437054',2007,23 
1,60,3,'437054',2007,17 
2,61,3,'437054',2007,29 
3,62,3,'437054',2007,31 
4,63,3,'437054',2007,32 
5,64,3,'437054',2007,25 
6,65,3,'437054',2007,7 
7,66,3,'437054',2007,-5 
8,67,3,'437054',2007,4 
9,68,3,'437054',2007,3 
10,69,3,'437054',2007,27 
11,70,3,'437054',2007,38 
12,71,3,'437054',2007,33 
13,72,3,'437054',2007,40 
14,73,3,'437054',2007,48 
15,74,3,'437054',2007,45 
16,75,3,'437054',2007,25 
17,76,3,'437054',2007,25 
18,77,3,'437054',2007,22 
19,78,3,'437054',2007,23 
20,79,3,'437054',2007,26 
21,80,3,'437054',2007,16 
22,81,3,'437054',2007,45 
23,82,3,'437054',2007,49 
24,83,3,'437054',2007,35 
25,84,3,'437054',2007,42 
26,85,3,'437054',2007,39 
27,86,3,'437054',2007,40 
28,87,3,'437054',2007,40 
29,88,3,'437054',2007,33 
30,89,3,'437054',2007,36 
31,90,3,'437054',2007,37 
1,91,4,'437054',2007,39 
2,92,4,'437054',2007,47 
3,93,4,'437054',2007,39 
4,94,4,'437054',2007,37 
5,95,4,'437054',2007,33 
6,96,4,'437054',2007,29 
7,97,4,'437054',2007,28 
8,98,4,'437054',2007,28 
9,99,4,'437054',2007,34 
10,100,4,'437054',2007,33 
11,101,4,'437054',2007,32 
12,102,4,'437054',2007,36 
13,103,4,'437054',2007,36 
14,104,4,'437054',2007,39 
15,105,4,'437054',2007,38 
16,106,4,'437054',2007,40 
17,107,4,'437054',2007,41 
18,108,4,'437054',2007,47 
19,109,4,'437054',2007,48 
20,110,4,'437054',2007,48 
21,111,4,'437054',2007,50 
22,112,4,'437054',2007,53 
23,113,4,'437054',2007,58 
24,114,4,'437054',2007,62 
25,115,4,'437054',2007,43 
26,116,4,'437054',2007,45 
27,117,4,'437054',2007,55 
28,118,4,'437054',2007,52 
29,119,4,'437054',2007,53 
30,120,4,'437054',2007,49 
1,121,5,'437054',2007,50 
2,122,5,'437054',2007,49 
3,123,5,'437054',2007,43 
4,124,5,'437054',2007,45 
5,125,5,'437054',2007,45 
6,126,5,'437054',2007,44 
7,127,5,'437054',2007,52 
8,128,5,'437054',2007,59 
9,129,5,'437054',2007,65 
10,130,5,'437054',2007,70 
11,131,5,'437054',2007,74 
12,132,5,'437054',2007,59 
13,133,5,'437054',2007,48 
14,134,5,'437054',2007,50 
15,135,5,'437054',2007,58 
16,136,5,'437054',2007,58 
17,137,5,'437054',2007,45 
18,138,5,'437054',2007,49 
19,139,5,'437054',2007,52 
20,140,5,'437054',2007,56 
21,141,5,'437054',2007,51 
22,142,5,'437054',2007,50 
23,143,5,'437054',2007,56 
24,144,5,'437054',2007,67 
25,145,5,'437054',2007,71 
26,146,5,'437054',2007,73 
27,147,5,'437054',2007,60 
28,148,5,'437054',2007,66 
29,149,5,'437054',2007,63 
30,150,5,'437054',2007,60 
31,151,5,'437054',2007,65 
1,152,6,'437054',2007,67 
2,153,6,'437054',2007,69 
3,154,6,'437054',2007,70 
4,155,6,'437054',2007,63 
5,156,6,'437054',2007,66 
6,157,6,'437054',2007,57 
7,158,6,'437054',2007,52 
8,159,6,'437054',2007,63 
9,160,6,'437054',2007,71 
10,161,6,'437054',2007,70 
11,162,6,'437054',2007,70 
12,163,6,'437054',2007,72 
13,164,6,'437054',2007,70 
14,165,6,'437054',2007,62 
15,166,6,'437054',2007,65 
